step,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,fs_force_x_raw,fs_force_y_raw,fs_force_z_raw,fs_torque_x_raw,fs_torque_y_raw,fs_torque_z_raw,fs_force_x_raw2,fs_force_y_raw2,fs_force_z_raw2,fs_torque_x_raw2,fs_torque_y_raw2,fs_torque_z_raw2,link_data[joint2_force_x_raw],link_data[joint2_force_y_raw],link_data[joint2_force_z_raw],link_data[joint2_torque_x_raw],link_data[joint2_torque_y_raw],link_data[joint2_torque_z_raw],act_tor_j1,act_tor_j2,act_tor_j3,act_tor_j4,act_tor_j5,act_tor_j6,act_tor_j7,osc_torque_j1,osc_torque_j2,osc_torque_j3,osc_torque_j4,osc_torque_j5,osc_torque_j6,osc_torque_j7,joint_pos_j1,joint_vel_j1,joint_pos_j2,joint_vel_j2,joint_pos_j3,joint_vel_j3,joint_pos_j4,joint_vel_j4,joint_pos_j5,joint_vel_j5,joint_pos_j6,joint_vel_j6,joint_pos_j7,joint_vel_j7
430,0.0,0.0,0.0,0.0,0.6623409390449524,1.2519680261611938,0.43508195877075195,-0.049229253083467484,0.03170117363333702,-0.0100557841360569,-0.0028626464772969484,-0.0001593034394318238,0.00048202299512922764,1.561785211379174e-05,-0.00036489302874542773,-2.7745167244574986e-05,15.365560531616211,-1.8221923112869263,0.32847297191619873,0.399425745010376,4.457566261291504,-0.4584275186061859,-0.4583874046802521,4.446377754211426,-0.5705588459968567,0.599305272102356,-0.010228980332612991,0.24304059147834778,0.00011543838627403602,"tensor(0.5557, device='cuda:0')","tensor(4.6004, device='cuda:0')","tensor(0.5018, device='cuda:0')","tensor(-0.6790, device='cuda:0')","tensor(-0.0056, device='cuda:0')","tensor(-0.1717, device='cuda:0')","tensor(-8.8506e-05, device='cuda:0')",-0.5335644483566284,0.07765562832355499,-0.29463866353034973,0.1606052815914154,-0.08513808250427246,-0.007029831875115633,-2.339057445526123,0.052798766642808914,0.8083131909370422,0.10042574256658554,2.5550804138183594,0.10668491572141647,-0.41903528571128845,-0.07292158901691437
435,0.0,0.0,0.0,0.0,0.24517232179641724,0.4239426553249359,0.8126030564308167,-0.014434071257710457,0.016075078397989273,-0.003686395240947604,-0.002335898345336318,-0.0001523703249404207,0.00040066050132736564,1.542742393212393e-05,-0.00029802261269651353,-2.3308370145969093e-05,12.29926872253418,0.46794623136520386,-2.0536539554595947,0.054573316127061844,4.579006671905518,0.4911905825138092,0.4912244975566864,4.5660929679870605,0.4365604519844055,-0.6003630757331848,-0.008327199146151543,-0.12894737720489502,-1.8030246792477556e-05,"tensor(0.9553, device='cuda:0')","tensor(4.6000, device='cuda:0')","tensor(0.9381, device='cuda:0')","tensor(-1.1551, device='cuda:0')","tensor(-0.0143, device='cuda:0')","tensor(-0.2672, device='cuda:0')","tensor(-9.0184e-05, device='cuda:0')",-0.5300919413566589,0.07639477401971817,-0.2868961691856384,0.19669727981090546,-0.08512985706329346,-0.00186985544860363,-2.3365895748138428,0.07760760188102722,0.8134396076202393,0.12006678432226181,2.560384511947632,0.10747501254081726,-0.42271411418914795,-0.0889207273721695
440,0.0,0.0,0.0,0.0,-1.3181560039520264,-2.186466693878174,-2.967590093612671,0.0733625739812851,-0.07248108088970184,0.019331036135554314,0.009762175381183624,0.0007066329708322883,-0.001584448735229671,-7.401662151096389e-05,0.0012419341364875436,9.801101259654388e-05,15.716064453125,-1.7245407104492188,0.5449854731559753,0.25564566254615784,4.333159923553467,-0.7526971697807312,-0.6422674059867859,4.3509840965271,-0.7573771476745605,0.814656138420105,-0.010365400463342667,0.3107001483440399,0.00017642806051298976,"tensor(-2.9960, device='cuda:0')","tensor(4.0992, device='cuda:0')","tensor(-3.2901, device='cuda:0')","tensor(3.6738, device='cuda:0')","tensor(0.0200, device='cuda:0')","tensor(0.9994, device='cuda:0')","tensor(0.0004, device='cuda:0')",-0.5248188972473145,0.0982106402516365,-0.2761484384536743,0.016635533422231674,-0.08536385744810104,0.007141574751585722,-2.3333628177642822,-0.10033173859119415,0.8207884430885315,0.09391167759895325,2.5667834281921387,0.07947896420955658,-0.42817115783691406,-0.06671945750713348
445,0.0,0.0,0.0,0.0,0.8764225244522095,1.484834909439087,0.34716445207595825,-0.050829578191041946,0.03302209824323654,-0.0132168373093009,-0.0033925583120435476,-0.00017486800788901746,0.0005788304843008518,1.6865367797436193e-05,-0.00043214287143200636,-3.165301677654497e-05,19.594419479370117,-5.901815414428711,3.430521249771118,1.3833118677139282,4.48375129699707,-1.7783108949661255,-1.7783197164535522,4.495157241821289,-2.064500570297241,2.006829261779785,0.057157330214977264,0.2841324210166931,-0.00011343633377691731,"tensor(-0.2237, device='cuda:0')","tensor(4.6458, device='cuda:0')","tensor(-0.3848, device='cuda:0')","tensor(0.1681, device='cuda:0')","tensor(0.0372, device='cuda:0')","tensor(-0.1708, device='cuda:0')","tensor(-0.0002, device='cuda:0')",-0.5230051279067993,-0.00705726956948638,-0.2782899737358093,-0.06487378478050232,-0.08556711673736572,-0.011306394822895527,-2.3366737365722656,-0.029347868636250496,0.8209899067878723,-0.04569193720817566,2.5720529556274414,0.04105060547590256,-0.4276018738746643,0.043891195207834244
450,0.0,0.0,0.0,0.0,0.040888551622629166,0.15468332171440125,1.0438066720962524,-0.0005997167318128049,0.007284093182533979,-0.002078515710309148,-0.0022501503117382526,0.005571093410253525,0.0007824357599020004,-0.0006965964566916227,-0.00029530582833103836,9.680174116510898e-05,9.133407592773438,-8.85557746887207,-4.906147003173828,4.051965236663818,5.270529270172119,3.5318965911865234,1.2497618198394775,4.584644317626953,1.083398461341858,-1.5456719398498535,-0.02674136497080326,-0.3074524700641632,-3.860008655465208e-05,"tensor(1.6732, device='cuda:0')","tensor(4.5275, device='cuda:0')","tensor(1.7424, device='cuda:0')","tensor(-1.9033, device='cuda:0')","tensor(-0.0474, device='cuda:0')","tensor(-0.3289, device='cuda:0')","tensor(-5.4079e-05, device='cuda:0')",-0.527036190032959,0.016527248546481133,-0.2731708884239197,0.16499222815036774,-0.08191321790218353,0.005024388898164034,-2.3324201107025146,0.1068829596042633,0.824169933795929,0.07926271855831146,2.570101499557495,-0.03136344626545906,-0.4301697313785553,-0.07289189845323563
455,0.0,0.0,0.0,0.0,0.06519421190023422,0.07412922382354736,0.9624581933021545,-0.0005326139507815242,0.0100113395601511,-0.0008723216014914215,-0.002070132177323103,-0.00014638318680226803,0.00035614296211861074,1.5043573512230068e-05,-0.0002641615574248135,-2.106913598254323e-05,10.643223762512207,1.7497812509536743,-3.355621337890625,-0.1686152219772339,4.588800430297852,0.9823746681213379,0.9824052453041077,4.5732421875,0.9681633710861206,-1.1603240966796875,-0.013258486986160278,-0.27696162462234497,-9.641303768148646e-05,"tensor(1.1572, device='cuda:0')","tensor(4.5706, device='cuda:0')","tensor(1.1608, device='cuda:0')","tensor(-1.3582, device='cuda:0')","tensor(-0.0196, device='cuda:0')","tensor(-0.2997, device='cuda:0')","tensor(-6.9509e-05, device='cuda:0')",-0.5246438980102539,0.0700644850730896,-0.2655768394470215,0.1919635385274887,-0.08154570311307907,-0.0005593417445197701,-2.3292863368988037,0.08107081055641174,0.8290804624557495,0.11891469359397888,2.573113441467285,0.09996110200881958,-0.4339355528354645,-0.08843772113323212
460,0.0,0.0,0.0,0.0,1.8353490829467773,3.4724678993225098,-0.5796792507171631,-0.13833087682724,0.0728009045124054,-0.027720367535948753,-0.004381256178021431,-0.00015580917533952743,0.000737059919629246,1.3162043615011498e-05,-0.0005580735742114484,-3.963514245697297e-05,24.933494567871094,-9.907285690307617,7.446107387542725,1.752694845199585,3.8729119300842285,-3.7073540687561035,-3.7072982788085938,3.8774378299713135,-4.019930362701416,4.456075668334961,0.027802428230643272,1.2131065130233765,0.0005575057002715766,"tensor(-1.1254, device='cuda:0')","tensor(4.4693, device='cuda:0')","tensor(-1.3308, device='cuda:0')","tensor(1.2231, device='cuda:0')","tensor(0.0480, device='cuda:0')","tensor(0.1066, device='cuda:0')","tensor(-0.0002, device='cuda:0')",-0.5197944045066833,0.0853809043765068,-0.2579714357852936,0.02376386523246765,-0.08186646550893784,-0.013911206275224686,-2.3279147148132324,-0.05335268750786781,0.8350570797920227,0.051395878195762634,2.5795297622680664,0.19029974937438965,-0.43819642066955566,-0.019439665600657463
465,0.0,0.0,0.0,0.0,-0.1859968602657318,-0.4504386782646179,0.4279341697692871,0.0194216538220644,-0.004852692596614361,0.0034653390757739544,-0.00020362233044579625,9.904656508297194e-06,4.654823351302184e-05,-1.6504388895555167e-06,-2.6446336050867103e-05,-1.7586893363841227e-06,11.352126121520996,0.9945026636123657,-2.849188804626465,0.021692374721169472,4.573864936828613,0.7395907640457153,0.7432817220687866,4.5626678466796875,0.694209635257721,-0.8934348821640015,-0.0015665938844904304,-0.26731860637664795,-0.0001257101248484105,"tensor(0.4686, device='cuda:0')","tensor(4.4922, device='cuda:0')","tensor(0.4170, device='cuda:0')","tensor(-0.5854, device='cuda:0')","tensor(-0.0089, device='cuda:0')","tensor(-0.1249, device='cuda:0')","tensor(-1.8554e-05, device='cuda:0')",-0.5169879198074341,0.05066157132387161,-0.2521577477455139,0.13336214423179626,-0.08204759657382965,0.0027161112520843744,-2.3259127140045166,0.05288861319422722,0.839015007019043,0.09319009631872177,2.5848045349121094,0.06598182022571564,-0.4408647418022156,-0.06880852580070496
470,0.0,0.0,0.0,0.0,0.12324469536542892,0.1976681649684906,0.8885955214500427,-0.0060767605900764465,0.012322749011218548,-0.0017670802772045135,-0.00211815582588315,-0.00029447072301991284,0.00036518971319310367,3.3317301131319255e-05,-0.0002704011567402631,-2.4555158233852126e-05,10.99809741973877,1.6299060583114624,-3.1675937175750732,-0.2075854390859604,4.505810260772705,0.7605470418930054,0.8214957118034363,4.5072760581970215,0.7951740622520447,-0.9488689303398132,-0.013893798924982548,-0.21383555233478546,-5.070685801911168e-05,"tensor(1.0522, device='cuda:0')","tensor(4.5380, device='cuda:0')","tensor(1.0358, device='cuda:0')","tensor(-1.2242, device='cuda:0')","tensor(-0.0167, device='cuda:0')","tensor(-0.2764, device='cuda:0')","tensor(-5.3219e-05, device='cuda:0')",-0.5132831335067749,0.08389905095100403,-0.24183721840381622,0.24243558943271637,-0.0819251537322998,0.00863407552242279,-2.3215272426605225,0.10042363405227661,0.8458688855171204,0.16527362167835236,2.589963436126709,0.13366177678108215,-0.4459499418735504,-0.12087535858154297
475,0.0,0.0,0.0,0.0,-1.228318214416504,-1.981415867805481,-3.3225321769714355,0.0649321973323822,-0.07308172434568405,0.01756293699145317,0.010099101811647415,0.0009052027016878128,-0.0016074334271252155,-9.837526886258274e-05,0.0012840256094932556,0.00010520390787860379,16.073564529418945,-2.576310157775879,0.6567285656929016,0.369854211807251,4.068286895751953,-1.0237797498703003,-0.9797859191894531,4.063501358032227,-1.0849418640136719,1.2280678749084473,-0.012980954721570015,0.47783738374710083,0.00030573774711228907,"tensor(-3.2864, device='cuda:0')","tensor(3.7062, device='cuda:0')","tensor(-3.5249, device='cuda:0')","tensor(3.8571, device='cuda:0')","tensor(0.0215, device='cuda:0')","tensor(1.0965, device='cuda:0')","tensor(0.0005, device='cuda:0')",-0.5073971748352051,0.1295132040977478,-0.22800599038600922,0.06397944688796997,-0.08163465559482574,-0.0030962685123085976,-2.31673002243042,-0.08332931995391846,0.8559879660606384,0.1206284910440445,2.5978031158447266,0.08925731480121613,-0.4534328281879425,-0.09139440953731537
480,0.0,0.0,0.0,0.0,0.8804818987846375,1.4071263074874878,0.9769649505615234,-0.04510531201958656,0.03778137266635895,-0.012863049283623695,-0.004504264332354069,-0.0007582269608974457,0.000721250893548131,8.788046397967264e-05,-0.0005728956894017756,-5.345886165741831e-05,17.749025344848633,-4.0753278732299805,1.8185127973556519,0.8802076578140259,4.2937469482421875,-1.6358616352081299,-1.4191484451293945,4.377163410186768,-1.637508511543274,1.4365237951278687,0.06243264302611351,0.05785767361521721,-0.0003037841815967113,"tensor(0.2951, device='cuda:0')","tensor(4.5908, device='cuda:0')","tensor(0.1752, device='cuda:0')","tensor(-0.4303, device='cuda:0')","tensor(0.0323, device='cuda:0')","tensor(-0.3661, device='cuda:0')","tensor(-0.0004, device='cuda:0')",-0.5042216777801514,-0.0010707913897931576,-0.2280634194612503,-0.003943976946175098,-0.08207308501005173,0.0014849065337330103,-2.3195083141326904,-0.0006290937308222055,0.8577941060066223,-0.0035817669704556465,2.6049787998199463,0.09535398334264755,-0.45401814579963684,0.016466522589325905
485,0.0,0.0,0.0,0.0,-0.3977788984775543,-0.7058997750282288,0.36626631021499634,0.027071891352534294,-0.012719018384814262,0.005814741365611553,0.0004226007731631398,7.702482434979174e-06,-5.998379492666572e-05,-5.071306645731966e-07,5.336952381185256e-05,3.2891648515942506e-06,9.462242126464844,2.6916024684906006,-4.321786403656006,-0.35893404483795166,4.539276599884033,1.2690168619155884,1.2907768487930298,4.52617073059082,1.2965137958526611,-1.4559581279754639,-0.023416919633746147,-0.31246790289878845,-4.8545029130764306e-05,"tensor(0.7419, device='cuda:0')","tensor(4.3924, device='cuda:0')","tensor(0.7250, device='cuda:0')","tensor(-0.8018, device='cuda:0')","tensor(-0.0236, device='cuda:0')","tensor(-0.1014, device='cuda:0')","tensor(3.7420e-05, device='cuda:0')",-0.5038483142852783,0.029823079705238342,-0.22327013313770294,0.12271501123905182,-0.08205089718103409,-0.0022663413546979427,-2.315983772277832,0.07081063091754913,0.8600440621376038,0.07097101211547852,2.6049070358276367,-0.014537064358592033,-0.45590341091156006,-0.06180250644683838
490,0.0,0.0,0.0,0.0,0.441891610622406,0.8772705793380737,1.0352355241775513,-0.020019017159938812,0.01742694154381752,-0.009328637272119522,-0.003395632142201066,0.012608281336724758,0.0014484189450740814,-0.0015739428345113993,-0.00045102558215148747,0.00023520718968939036,11.15234088897705,-24.1290283203125,-3.772853136062622,10.088297843933105,6.314276695251465,6.02079439163208,0.3279955983161926,4.436487674713135,0.25607818365097046,-0.3840250074863434,0.005360946524888277,-0.1603759080171585,-0.00013911037240177393,"tensor(1.6828, device='cuda:0')","tensor(4.4488, device='cuda:0')","tensor(2.1364, device='cuda:0')","tensor(-1.5777, device='cuda:0')","tensor(-0.0414, device='cuda:0')","tensor(-0.3288, device='cuda:0')","tensor(-0.0002, device='cuda:0')",-0.5016196966171265,0.9894225001335144,-0.21964679658412933,0.09602091461420059,-0.08275765925645828,-0.9329973459243774,-2.3145751953125,0.05929088220000267,0.8623921275138855,-0.2435200810432434,2.6067352294921875,0.09974415600299835,-0.4577099680900574,0.1278613954782486
495,0.0,0.0,0.0,0.0,-1.641514778137207,-3.026397228240967,-1.1664081811904907,0.1167309358716011,-0.07885494083166122,0.024521389976143837,0.007145062554627657,0.0005965827731415629,-0.0011536080855876207,-6.409094203263521e-05,0.000908828224055469,7.307952182600275e-05,8.469847679138184,3.3714993000030518,-5.120404243469238,-0.35982459783554077,4.679243564605713,1.6450717449188232,1.6751322746276855,4.67082405090332,1.6726794242858887,-1.9272288084030151,-0.010895058512687683,-0.5362846851348877,-0.00013844735804013908,"tensor(-0.9601, device='cuda:0')","tensor(4.0273, device='cuda:0')","tensor(-1.0561, device='cuda:0')","tensor(1.1518, device='cuda:0')","tensor(-0.0100, device='cuda:0')","tensor(0.4558, device='cuda:0')","tensor(0.0003, device='cuda:0')",-0.49972081184387207,0.03637954220175743,-0.2153574526309967,0.04364984482526779,-0.08292949199676514,9.951181709766388e-06,-2.312770366668701,-0.005576400086283684,0.8653907775878906,0.04626762121915817,2.609069347381592,-0.04795776307582855,-0.4599032700061798,-0.04616336524486542
505,0.0,0.0,0.0,0.0,19.00087547302246,-0.9186656475067139,-7.178202152252197,0.03527895733714104,0.6870049238204956,-0.0001509940775576979,-0.0010057521285489202,0.0024962809402495623,0.00034998045885004103,-0.0003128762182313949,-0.000131871915073134,4.055468161823228e-05,27.055265426635742,-5.279320240020752,111.93185424804688,2.8128087520599365,-28.101367950439453,1.3984278440475464,2.9468395709991455,-28.296802520751953,-0.6667896509170532,87.0,1.2184590101242065,6.874454021453857,-0.11428392678499222,"tensor(1.5516, device='cuda:0')","tensor(-25.3225, device='cuda:0')","tensor(-1.2768, device='cuda:0')","tensor(119.5288, device='cuda:0')","tensor(0.9454, device='cuda:0')","tensor(5.7767, device='cuda:0')","tensor(-0.0852, device='cuda:0')",0.008199808187782764,0.32909226417541504,-0.558818519115448,0.09257349371910095,-0.004848509561270475,-0.00022872630506753922,-2.7229042053222656,2.171471118927002,-0.013875353150069714,0.7588587999343872,3.115220546722412,1.1887693405151367,0.7726706862449646,-0.15502934157848358
510,0.0,0.0,0.0,0.0,12.878396034240723,-0.4672759473323822,-3.2326371669769287,0.018742378801107407,0.4403941333293915,-0.00018759191152639687,-0.003226424101740122,0.003420771099627018,0.0007838833844289184,-0.00043033031397499144,-0.000416226132074371,4.494498352869414e-05,26.06922149658203,-10.478909492492676,82.87123107910156,3.67439866065979,-17.075782775878906,0.6866729855537415,0.6870842576026917,-17.269723892211914,-1.676100492477417,87.0,0.7346483469009399,4.023952484130859,-0.05789102241396904,"tensor(0.5270, device='cuda:0')","tensor(-15.0367, device='cuda:0')","tensor(-1.4983, device='cuda:0')","tensor(97.7656, device='cuda:0')","tensor(0.7091, device='cuda:0')","tensor(3.4373, device='cuda:0')","tensor(-0.0337, device='cuda:0')",0.023878663778305054,0.23462872207164764,-0.554053008556366,0.11398962140083313,-0.010946753434836864,-0.09719643741846085,-2.614260673522949,2.1733322143554688,-0.0037129486445337534,0.014139690436422825,3.122096300125122,-0.4164029061794281,0.7802314162254333,0.25909316539764404
515,0.0,0.0,0.0,0.0,10.052117347717285,-0.42213934659957886,-6.268228054046631,0.012537749484181404,0.23843710124492645,-0.024941496551036835,0.008159540593624115,0.0005971290520392358,-0.001350209815427661,-6.261904491111636e-05,0.0010389016242697835,8.150731446221471e-05,52.77498245239258,-4.289431095123291,92.26732635498047,1.5724350214004517,-9.986936569213867,-0.6403564810752869,0.6431832313537598,-10.019658088684082,-1.410951852798462,85.98686981201172,0.6918545961380005,3.9403693675994873,-0.1152159720659256,"tensor(0.6342, device='cuda:0')","tensor(-9.6023, device='cuda:0')","tensor(-1.2770, device='cuda:0')","tensor(84.9553, device='cuda:0')","tensor(0.6150, device='cuda:0')","tensor(4.8792, device='cuda:0')","tensor(-0.1798, device='cuda:0')",0.03351258859038353,0.11813810467720032,-0.5478824377059937,-0.12102949619293213,-0.014498325996100903,-0.0071581522934138775,-2.5067451000213623,2.056851863861084,-0.002580840140581131,0.05782550945878029,3.068418025970459,-1.8436552286148071,0.7873474955558777,-0.11753679066896439
520,0.0,0.0,0.0,0.0,9.077644348144531,-0.8312639594078064,0.9118676781654358,0.032263994216918945,0.261807382106781,0.026225795969367027,-0.01099316030740738,-0.0010490843560546637,0.001797596924006939,0.00011437952343840152,-0.0013996687484905124,-0.00011635766713880002,57.78091049194336,0.05268406495451927,75.73193359375,0.5564447641372681,-0.5780573487281799,-0.9666060209274292,0.8032483458518982,-0.5469160079956055,-1.0547101497650146,63.17813491821289,0.9579019546508789,1.5268899202346802,0.07293949276208878,"tensor(0.4648, device='cuda:0')","tensor(-0.4499, device='cuda:0')","tensor(-1.2230, device='cuda:0')","tensor(61.6825, device='cuda:0')","tensor(0.7673, device='cuda:0')","tensor(2.3673, device='cuda:0')","tensor(-0.0489, device='cuda:0')",0.04057083651423454,0.12609943747520447,-0.5386046171188354,0.4161248207092285,-0.01596265658736229,-0.004498824942857027,-2.398770570755005,2.1733791828155518,0.00036139125586487353,0.17725728452205658,2.980573892593384,-1.803752064704895,0.783919095993042,-0.004290114156901836
