playtime q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7 tau_desired_1 tau_desired_2 tau_desired_3 tau_desired_4 tau_desired_5 tau_desired_6 tau_desired_7
29.998 -0.00874103 -0.0607179 -0.00878905 -0.405746 -0.00567011 1.64444 -0.00247787 -1.38778e-17 -7.20715 -0.0495242 2.14904 0.268603 1.04673 -0.0510231
29.999 -0.00874123 -0.0608957 -0.00878763 -0.405601 -0.00564595 1.64447 -0.00247803 -1.38778e-17 -7.19518 -0.0496722 2.14272 0.268368 1.04624 -0.0510284
30 -0.00874141 -0.0610736 -0.0087862 -0.405457 -0.00562196 1.6445 -0.0024782 -1.38778e-16 -7.18322 -0.0498202 2.13639 0.268132 1.04575 -0.0510336
30.001 -0.00874157 -0.0612515 -0.00878477 -0.405313 -0.00559816 1.64452 -0.00247836 -6.93889e-17 -7.17126 -0.0499683 2.13008 0.267896 1.04527 -0.0510388
30.002 -0.00874172 -0.0614295 -0.00878334 -0.40517 -0.00557455 1.64455 -0.00247852 8.32667e-17 -7.15929 -0.0501164 2.12376 0.26766 1.04478 -0.051044
30.003 -0.00874185 -0.0616075 -0.00878191 -0.405026 -0.00555111 1.64457 -0.00247868 -8.32667e-17 -7.14733 -0.0502646 2.11745 0.267425 1.04429 -0.0510492
30.004 -0.00874196 -0.0617856 -0.00878048 -0.404883 -0.00552785 1.6446 -0.00247885 -5.55112e-17 -7.13538 -0.0504129 2.11115 0.267189 1.0438 -0.0510544
30.005 -0.00874205 -0.0619638 -0.00877904 -0.404741 -0.00550476 1.64462 -0.00247901 4.16334e-17 -7.12342 -0.0505612 2.10484 0.266954 1.04332 -0.0510596
30.006 -0.00874213 -0.062142 -0.00877761 -0.404598 -0.00548185 1.64465 -0.00247918 -8.32667e-17 -7.11146 -0.0507095 2.09855 0.266719 1.04283 -0.0510648
30.007 -0.00874219 -0.0623203 -0.00877617 -0.404456 -0.00545912 1.64467 -0.00247934 -4.16334e-17 -7.09951 -0.050858 2.09225 0.266483 1.04234 -0.0510699
30.008 -0.00874223 -0.0624986 -0.00877472 -0.404313 -0.00543656 1.6447 -0.00247951 -2.77556e-17 -7.08755 -0.0510064 2.08596 0.266248 1.04186 -0.0510751
30.009 -0.00874226 -0.062677 -0.00877328 -0.404172 -0.00541416 1.64472 -0.00247968 -5.55112e-17 -7.0756 -0.051155 2.07967 0.266013 1.04137 -0.0510802
30.01 -0.00874227 -0.0628554 -0.00877183 -0.40403 -0.00539194 1.64475 -0.00247984 2.77556e-17 -7.06365 -0.0513036 2.07338 0.265778 1.04089 -0.0510853
30.011 -0.00874226 -0.0630339 -0.00877039 -0.403888 -0.00536989 1.64477 -0.00248001 8.32667e-17 -7.0517 -0.0514522 2.0671 0.265543 1.0404 -0.0510904
30.012 -0.00874224 -0.0632125 -0.00876894 -0.403747 -0.005348 1.6448 -0.00248018 2.77556e-17 -7.03976 -0.0516009 2.06082 0.265308 1.03991 -0.0510955
30.013 -0.00874221 -0.0633911 -0.00876749 -0.403606 -0.00532628 1.64482 -0.00248035 -2.77556e-17 -7.02781 -0.0517497 2.05455 0.265073 1.03943 -0.0511006
30.014 -0.00874215 -0.0635698 -0.00876603 -0.403466 -0.00530472 1.64485 -0.00248052 4.16334e-17 -7.01587 -0.0518985 2.04827 0.264838 1.03894 -0.0511057
30.015 -0.00874209 -0.0637485 -0.00876458 -0.403325 -0.00528332 1.64487 -0.00248069 -9.71445e-17 -7.00392 -0.0520473 2.042 0.264604 1.03846 -0.0511108
30.016 -0.008742 -0.0639273 -0.00876312 -0.403185 -0.00526209 1.6449 -0.00248086 1.11022e-16 -6.99198 -0.0521963 2.03574 0.264369 1.03797 -0.0511158
30.017 -0.00874191 -0.0641061 -0.00876166 -0.403045 -0.00524101 1.64492 -0.00248103 4.16334e-17 -6.98004 -0.0523452 2.02948 0.264134 1.03749 -0.0511209
30.018 -0.00874179 -0.064285 -0.0087602 -0.402905 -0.00522009 1.64495 -0.0024812 -4.16334e-17 -6.96811 -0.0524943 2.02322 0.2639 1.037 -0.0511259
30.019 -0.00874167 -0.064464 -0.00875874 -0.402765 -0.00519933 1.64497 -0.00248137 -9.71445e-17 -6.95617 -0.0526433 2.01696 0.263666 1.03652 -0.0511309
30.02 -0.00874152 -0.064643 -0.00875727 -0.402626 -0.00517873 1.64499 -0.00248155 1.38778e-16 -6.94423 -0.0527925 2.01071 0.263431 1.03604 -0.0511359
30.021 -0.00874137 -0.064822 -0.00875581 -0.402487 -0.00515828 1.64502 -0.00248172 0 -6.9323 -0.0529416 2.00446 0.263197 1.03555 -0.0511409
30.022 -0.0087412 -0.0650011 -0.00875434 -0.402348 -0.00513798 1.64504 -0.00248189 -1.11022e-16 -6.92037 -0.0530909 1.99822 0.262963 1.03507 -0.0511459
30.023 -0.00874101 -0.0651803 -0.00875287 -0.402209 -0.00511784 1.64507 -0.00248207 1.38778e-17 -6.90844 -0.0532402 1.99198 0.262729 1.03459 -0.0511509
30.024 -0.00874081 -0.0653595 -0.0087514 -0.402071 -0.00509784 1.64509 -0.00248224 -5.55112e-17 -6.89651 -0.0533895 1.98574 0.262495 1.0341 -0.0511559
30.025 -0.0087406 -0.0655387 -0.00874993 -0.401933 -0.005078 1.64512 -0.00248242 2.77556e-17 -6.88458 -0.0535389 1.9795 0.262261 1.03362 -0.0511608
30.026 -0.00874037 -0.065718 -0.00874846 -0.401794 -0.0050583 1.64514 -0.00248259 5.55112e-17 -6.87265 -0.0536883 1.97327 0.262027 1.03314 -0.0511658
30.027 -0.00874013 -0.0658974 -0.00874698 -0.401657 -0.00503875 1.64516 -0.00248277 1.38778e-17 -6.86073 -0.0538378 1.96704 0.261793 1.03265 -0.0511707
30.028 -0.00873987 -0.0660768 -0.0087455 -0.401519 -0.00501934 1.64519 -0.00248295 -8.32667e-17 -6.84881 -0.0539873 1.96082 0.261559 1.03217 -0.0511756
30.029 -0.00873961 -0.0662563 -0.00874402 -0.401382 -0.00500008 1.64521 -0.00248312 -4.16334e-17 -6.83688 -0.0541369 1.95459 0.261325 1.03169 -0.0511806
30.03 -0.00873933 -0.0664358 -0.00874254 -0.401245 -0.00498096 1.64524 -0.0024833 1.38778e-17 -6.82496 -0.0542865 1.94837 0.261092 1.03121 -0.0511855
30.031 -0.00873903 -0.0666153 -0.00874106 -0.401108 -0.00496199 1.64526 -0.00248348 -9.71445e-17 -6.81305 -0.0544362 1.94216 0.260858 1.03072 -0.0511903
30.032 -0.00873872 -0.0667949 -0.00873958 -0.400971 -0.00494315 1.64528 -0.00248366 4.16334e-17 -6.80113 -0.0545859 1.93595 0.260625 1.03024 -0.0511952
30.033 -0.0087384 -0.0669745 -0.0087381 -0.400834 -0.00492446 1.64531 -0.00248384 8.32667e-17 -6.78921 -0.0547357 1.92974 0.260391 1.02976 -0.0512001
30.034 -0.00873807 -0.0671542 -0.00873661 -0.400698 -0.0049059 1.64533 -0.00248402 0 -6.7773 -0.0548855 1.92353 0.260158 1.02928 -0.051205
30.035 -0.00873773 -0.067334 -0.00873512 -0.400562 -0.00488748 1.64535 -0.0024842 -8.32667e-17 -6.76539 -0.0550354 1.91733 0.259925 1.0288 -0.0512098
30.036 -0.00873737 -0.0675138 -0.00873363 -0.400426 -0.0048692 1.64538 -0.00248438 -1.38778e-16 -6.75348 -0.0551853 1.91113 0.259691 1.02832 -0.0512147
30.037 -0.008737 -0.0676936 -0.00873214 -0.400291 -0.00485105 1.6454 -0.00248456 1.38778e-17 -6.74157 -0.0553353 1.90493 0.259458 1.02784 -0.0512195
30.038 -0.00873662 -0.0678735 -0.00873065 -0.400155 -0.00483304 1.64543 -0.00248474 1.38778e-17 -6.72966 -0.0554853 1.89874 0.259225 1.02736 -0.0512243
30.039 -0.00873622 -0.0680534 -0.00872916 -0.40002 -0.00481516 1.64545 -0.00248492 1.52656e-16 -6.71776 -0.0556353 1.89255 0.258992 1.02688 -0.0512291
30.04 -0.00873582 -0.0682334 -0.00872766 -0.399885 -0.0047974 1.64547 -0.0024851 6.93889e-17 -6.70585 -0.0557854 1.88636 0.258759 1.0264 -0.0512339
30.041 -0.0087354 -0.0684134 -0.00872617 -0.39975 -0.00477979 1.6455 -0.00248528 -9.71445e-17 -6.69395 -0.0559355 1.88018 0.258526 1.02592 -0.0512387
30.042 -0.00873497 -0.0685934 -0.00872467 -0.399616 -0.00476229 1.64552 -0.00248547 -9.71445e-17 -6.68205 -0.0560857 1.874 0.258294 1.02544 -0.0512435
30.043 -0.00873453 -0.0687735 -0.00872317 -0.399481 -0.00474493 1.64554 -0.00248565 -1.11022e-16 -6.67015 -0.056236 1.86782 0.258061 1.02496 -0.0512483
30.044 -0.00873407 -0.0689536 -0.00872167 -0.399347 -0.0047277 1.64557 -0.00248584 -8.32667e-17 -6.65825 -0.0563862 1.86165 0.257828 1.02448 -0.051253
30.045 -0.00873361 -0.0691338 -0.00872017 -0.399213 -0.00471059 1.64559 -0.00248602 -4.16334e-17 -6.64636 -0.0565365 1.85548 0.257596 1.024 -0.0512578
30.046 -0.00873313 -0.069314 -0.00871867 -0.399079 -0.00469361 1.64561 -0.0024862 -4.16334e-17 -6.63446 -0.0566869 1.84931 0.257363 1.02352 -0.0512625
30.047 -0.00873265 -0.0694943 -0.00871717 -0.398946 -0.00467675 1.64564 -0.00248639 -1.249e-16 -6.62257 -0.0568373 1.84314 0.257131 1.02304 -0.0512672
30.048 -0.00873215 -0.0696746 -0.00871566 -0.398812 -0.00466001 1.64566 -0.00248658 -4.16334e-17 -6.61068 -0.0569877 1.83698 0.256899 1.02256 -0.0512719
30.049 -0.00873164 -0.069855 -0.00871416 -0.398679 -0.0046434 1.64568 -0.00248676 -1.11022e-16 -6.59879 -0.0571382 1.83082 0.256666 1.02208 -0.0512767
30.05 -0.00873112 -0.0700354 -0.00871265 -0.398546 -0.0046269 1.6457 -0.00248695 -1.249e-16 -6.5869 -0.0572887 1.82467 0.256434 1.0216 -0.0512814
30.051 -0.00873059 -0.0702158 -0.00871114 -0.398413 -0.00461053 1.64573 -0.00248714 -5.55112e-17 -6.57501 -0.0574393 1.81852 0.256202 1.02112 -0.051286
30.052 -0.00873005 -0.0703962 -0.00870964 -0.398281 -0.00459427 1.64575 -0.00248732 1.38778e-17 -6.56313 -0.0575899 1.81237 0.25597 1.02065 -0.0512907
30.053 -0.0087295 -0.0705767 -0.00870813 -0.398148 -0.00457814 1.64577 -0.00248751 -1.249e-16 -6.55125 -0.0577405 1.80622 0.255738 1.02017 -0.0512954
30.054 -0.00872894 -0.0707573 -0.00870662 -0.398016 -0.00456212 1.6458 -0.0024877 1.38778e-17 -6.53937 -0.0578912 1.80008 0.255506 1.01969 -0.0513001
30.055 -0.00872836 -0.0709379 -0.0087051 -0.397884 -0.00454622 1.64582 -0.00248789 0 -6.52749 -0.058042 1.79394 0.255274 1.01921 -0.0513047
30.056 -0.00872778 -0.0711185 -0.00870359 -0.397753 -0.00453043 1.64584 -0.00248808 -2.77556e-17 -6.51561 -0.0581927 1.7878 0.255042 1.01873 -0.0513093
30.057 -0.00872719 -0.0712992 -0.00870208 -0.397621 -0.00451475 1.64586 -0.00248827 0 -6.50373 -0.0583435 1.78166 0.254811 1.01826 -0.051314
30.058 -0.00872659 -0.0714799 -0.00870056 -0.39749 -0.00449919 1.64589 -0.00248845 -2.77556e-17 -6.49186 -0.0584944 1.77553 0.254579 1.01778 -0.0513186
30.059 -0.00872598 -0.0716606 -0.00869904 -0.397358 -0.00448374 1.64591 -0.00248864 4.16334e-17 -6.47999 -0.0586452 1.76941 0.254347 1.0173 -0.0513232
30.06 -0.00872536 -0.0718414 -0.00869753 -0.397227 -0.0044684 1.64593 -0.00248884 6.93889e-17 -6.46811 -0.0587962 1.76328 0.254116 1.01683 -0.0513278
30.061 -0.00872473 -0.0720222 -0.00869601 -0.397097 -0.00445318 1.64595 -0.00248903 1.38778e-17 -6.45624 -0.0589471 1.75716 0.253885 1.01635 -0.0513324
30.062 -0.00872408 -0.072203 -0.00869449 -0.396966 -0.00443806 1.64598 -0.00248922 -2.77556e-17 -6.44438 -0.0590981 1.75104 0.253653 1.01587 -0.051337
30.063 -0.00872343 -0.0723839 -0.00869297 -0.396836 -0.00442305 1.646 -0.00248941 -1.38778e-17 -6.43251 -0.0592491 1.74492 0.253422 1.0154 -0.0513416
30.064 -0.00872278 -0.0725648 -0.00869145 -0.396705 -0.00440814 1.64602 -0.0024896 -1.11022e-16 -6.42065 -0.0594002 1.73881 0.253191 1.01492 -0.0513461
30.065 -0.00872211 -0.0727457 -0.00868993 -0.396575 -0.00439335 1.64604 -0.00248979 -4.16334e-17 -6.40878 -0.0595513 1.7327 0.25296 1.01445 -0.0513507
30.066 -0.00872143 -0.0729267 -0.00868841 -0.396445 -0.00437866 1.64607 -0.00248999 0 -6.39692 -0.0597025 1.72659 0.252729 1.01397 -0.0513552
30.067 -0.00872074 -0.0731077 -0.00868688 -0.396316 -0.00436407 1.64609 -0.00249018 -5.55112e-17 -6.38506 -0.0598536 1.72049 0.252498 1.01349 -0.0513597
30.068 -0.00872005 -0.0732888 -0.00868536 -0.396186 -0.00434959 1.64611 -0.00249037 -6.93889e-17 -6.37321 -0.0600048 1.71439 0.252267 1.01302 -0.0513643
30.069 -0.00871934 -0.0734699 -0.00868383 -0.396057 -0.00433521 1.64613 -0.00249057 -5.55112e-17 -6.36135 -0.0601561 1.70829 0.252036 1.01254 -0.0513688
30.07 -0.00871863 -0.073651 -0.00868231 -0.395928 -0.00432094 1.64616 -0.00249076 1.38778e-17 -6.3495 -0.0603074 1.70219 0.251805 1.01207 -0.0513733
30.071 -0.00871791 -0.0738321 -0.00868078 -0.395799 -0.00430676 1.64618 -0.00249095 -1.11022e-16 -6.33765 -0.0604587 1.6961 0.251574 1.01159 -0.0513778
30.072 -0.00871718 -0.0740133 -0.00867925 -0.39567 -0.00429269 1.6462 -0.00249115 -5.55112e-17 -6.32579 -0.06061 1.69001 0.251344 1.01112 -0.0513823
30.073 -0.00871644 -0.0741945 -0.00867772 -0.395542 -0.00427871 1.64622 -0.00249134 0 -6.31395 -0.0607614 1.68393 0.251113 1.01064 -0.0513868
30.074 -0.0087157 -0.0743758 -0.00867619 -0.395413 -0.00426484 1.64624 -0.00249154 2.77556e-17 -6.3021 -0.0609129 1.67784 0.250883 1.01017 -0.0513912
30.075 -0.00871494 -0.0745571 -0.00867467 -0.395285 -0.00425106 1.64627 -0.00249174 0 -6.29025 -0.0610643 1.67176 0.250652 1.00969 -0.0513957
30.076 -0.00871418 -0.0747384 -0.00867313 -0.395157 -0.00423738 1.64629 -0.00249193 2.77556e-17 -6.27841 -0.0612158 1.66568 0.250422 1.00922 -0.0514001
30.077 -0.00871341 -0.0749197 -0.0086716 -0.395029 -0.00422379 1.64631 -0.00249213 -8.32667e-17 -6.26657 -0.0613673 1.65961 0.250192 1.00875 -0.0514046
30.078 -0.00871263 -0.0751011 -0.00867007 -0.394902 -0.00421031 1.64633 -0.00249233 -5.55112e-17 -6.25473 -0.0615189 1.65354 0.249961 1.00827 -0.051409
30.079 -0.00871184 -0.0752825 -0.00866854 -0.394774 -0.00419691 1.64635 -0.00249252 5.55112e-17 -6.24289 -0.0616705 1.64747 0.249731 1.0078 -0.0514134
30.08 -0.00871105 -0.0754639 -0.00866701 -0.394647 -0.00418361 1.64637 -0.00249272 -6.93889e-17 -6.23105 -0.0618221 1.6414 0.249501 1.00733 -0.0514178
30.081 -0.00871024 -0.0756454 -0.00866547 -0.39452 -0.0041704 1.6464 -0.00249292 -5.55112e-17 -6.21922 -0.0619737 1.63534 0.249271 1.00685 -0.0514222
30.082 -0.00870943 -0.0758268 -0.00866394 -0.394393 -0.00415729 1.64642 -0.00249312 0 -6.20739 -0.0621254 1.62928 0.249041 1.00638 -0.0514266
30.083 -0.00870862 -0.0760084 -0.0086624 -0.394266 -0.00414427 1.64644 -0.00249332 -1.11022e-16 -6.19556 -0.0622771 1.62322 0.248811 1.00591 -0.051431
30.084 -0.00870779 -0.0761899 -0.00866087 -0.39414 -0.00413133 1.64646 -0.00249351 -2.77556e-17 -6.18373 -0.0624289 1.61716 0.248582 1.00543 -0.0514354
30.085 -0.00870696 -0.0763715 -0.00865933 -0.394013 -0.00411849 1.64648 -0.00249371 -5.55112e-17 -6.1719 -0.0625806 1.61111 0.248352 1.00496 -0.0514398
30.086 -0.00870612 -0.0765531 -0.00865779 -0.393887 -0.00410574 1.6465 -0.00249391 -2.77556e-17 -6.16007 -0.0627324 1.60506 0.248122 1.00449 -0.0514441
30.087 -0.00870527 -0.0767347 -0.00865625 -0.393761 -0.00409307 1.64653 -0.00249411 -4.16334e-17 -6.14825 -0.0628843 1.59902 0.247893 1.00402 -0.0514485
30.088 -0.00870442 -0.0769164 -0.00865472 -0.393635 -0.0040805 1.64655 -0.00249431 -6.93889e-17 -6.13643 -0.0630361 1.59297 0.247663 1.00354 -0.0514528
30.089 -0.00870356 -0.077098 -0.00865318 -0.393509 -0.00406801 1.64657 -0.00249451 8.32667e-17 -6.12461 -0.063188 1.58693 0.247434 1.00307 -0.0514572
30.09 -0.00870269 -0.0772797 -0.00865164 -0.393384 -0.00405561 1.64659 -0.00249471 8.32667e-17 -6.11279 -0.06334 1.58089 0.247204 1.0026 -0.0514615
30.091 -0.00870181 -0.0774615 -0.0086501 -0.393259 -0.00404329 1.64661 -0.00249491 -1.38778e-17 -6.10097 -0.0634919 1.57486 0.246975 1.00213 -0.0514658
30.092 -0.00870093 -0.0776432 -0.00864856 -0.393133 -0.00403106 1.64663 -0.00249512 -1.38778e-17 -6.08916 -0.0636439 1.56883 0.246746 1.00166 -0.0514701
30.093 -0.00870004 -0.077825 -0.00864702 -0.393008 -0.00401891 1.64665 -0.00249532 -5.55112e-17 -6.07735 -0.0637959 1.5628 0.246517 1.00118 -0.0514744
30.094 -0.00869915 -0.0780068 -0.00864548 -0.392883 -0.00400684 1.64668 -0.00249552 -1.38778e-17 -6.06553 -0.0639479 1.55677 0.246288 1.00071 -0.0514787
30.095 -0.00869824 -0.0781887 -0.00864393 -0.392759 -0.00399486 1.6467 -0.00249572 1.38778e-17 -6.05373 -0.0641 1.55075 0.246059 1.00024 -0.051483
30.096 -0.00869734 -0.0783705 -0.00864239 -0.392634 -0.00398296 1.64672 -0.00249592 6.93889e-17 -6.04192 -0.0642521 1.54472 0.24583 0.999771 -0.0514872
30.097 -0.00869642 -0.0785524 -0.00864085 -0.39251 -0.00397114 1.64674 -0.00249613 2.77556e-17 -6.03011 -0.0644042 1.53871 0.245601 0.999301 -0.0514915
30.098 -0.0086955 -0.0787343 -0.00863931 -0.392386 -0.0039594 1.64676 -0.00249633 4.16334e-17 -6.01831 -0.0645564 1.53269 0.245372 0.99883 -0.0514958
30.099 -0.00869457 -0.0789162 -0.00863776 -0.392262 -0.00394775 1.64678 -0.00249653 -1.38778e-17 -6.00651 -0.0647085 1.52668 0.245143 0.998359 -0.0515
30.1 -0.00869364 -0.0790982 -0.00863622 -0.392138 -0.00393617 1.6468 -0.00249674 -1.249e-16 -5.99471 -0.0648607 1.52067 0.244914 0.997889 -0.0515042
30.101 -0.0086927 -0.0792802 -0.00863468 -0.392014 -0.00392467 1.64682 -0.00249694 8.32667e-17 -5.98291 -0.065013 1.51466 0.244686 0.997419 -0.0515085
30.102 -0.00869175 -0.0794622 -0.00863313 -0.391891 -0.00391324 1.64684 -0.00249714 6.93889e-17 -5.97111 -0.0651652 1.50865 0.244457 0.996949 -0.0515127
30.103 -0.0086908 -0.0796442 -0.00863159 -0.391767 -0.0039019 1.64686 -0.00249735 6.93889e-17 -5.95932 -0.0653175 1.50265 0.244229 0.996479 -0.0515169
30.104 -0.00868984 -0.0798262 -0.00863004 -0.391644 -0.00389063 1.64689 -0.00249755 1.38778e-16 -5.94752 -0.0654698 1.49665 0.244 0.996009 -0.0515211
30.105 -0.00868888 -0.0800083 -0.0086285 -0.391521 -0.00387944 1.64691 -0.00249776 5.55112e-17 -5.93573 -0.0656221 1.49066 0.243772 0.995539 -0.0515253
30.106 -0.00868791 -0.0801904 -0.00862695 -0.391398 -0.00386832 1.64693 -0.00249796 -2.77556e-17 -5.92395 -0.0657745 1.48466 0.243544 0.99507 -0.0515295
30.107 -0.00868693 -0.0803725 -0.0086254 -0.391276 -0.00385728 1.64695 -0.00249817 1.38778e-17 -5.91216 -0.0659269 1.47867 0.243316 0.994601 -0.0515337
30.108 -0.00868595 -0.0805546 -0.00862386 -0.391153 -0.00384632 1.64697 -0.00249837 2.77556e-17 -5.90037 -0.0660793 1.47268 0.243088 0.994131 -0.0515378
30.109 -0.00868497 -0.0807368 -0.00862231 -0.391031 -0.00383542 1.64699 -0.00249858 2.77556e-17 -5.88859 -0.0662317 1.4667 0.242859 0.993662 -0.051542
30.11 -0.00868398 -0.0809189 -0.00862076 -0.390909 -0.0038246 1.64701 -0.00249878 -1.38778e-17 -5.87681 -0.0663842 1.46071 0.242632 0.993193 -0.0515461
30.111 -0.00868298 -0.0811011 -0.00861922 -0.390786 -0.00381385 1.64703 -0.00249899 5.55112e-17 -5.86503 -0.0665366 1.45473 0.242404 0.992725 -0.0515503
30.112 -0.00868197 -0.0812833 -0.00861767 -0.390665 -0.00380318 1.64705 -0.0024992 6.93889e-17 -5.85325 -0.0666891 1.44875 0.242176 0.992256 -0.0515544
30.113 -0.00868097 -0.0814656 -0.00861612 -0.390543 -0.00379257 1.64707 -0.0024994 -1.38778e-17 -5.84148 -0.0668417 1.44278 0.241948 0.991788 -0.0515585
30.114 -0.00867995 -0.0816478 -0.00861457 -0.390421 -0.00378203 1.64709 -0.00249961 1.38778e-17 -5.8297 -0.0669942 1.43681 0.24172 0.991319 -0.0515627
30.115 -0.00867893 -0.0818301 -0.00861302 -0.3903 -0.00377157 1.64711 -0.00249982 1.38778e-16 -5.81793 -0.0671468 1.43084 0.241493 0.990851 -0.0515668
30.116 -0.00867791 -0.0820124 -0.00861147 -0.390179 -0.00376117 1.64713 -0.00250003 -4.16334e-17 -5.80616 -0.0672994 1.42487 0.241265 0.990383 -0.0515709
30.117 -0.00867688 -0.0821947 -0.00860993 -0.390057 -0.00375085 1.64715 -0.00250023 4.16334e-17 -5.79439 -0.067452 1.4189 0.241038 0.989915 -0.051575
30.118 -0.00867585 -0.082377 -0.00860838 -0.389936 -0.00374059 1.64717 -0.00250044 6.93889e-17 -5.78263 -0.0676046 1.41294 0.24081 0.989448 -0.051579
30.119 -0.00867481 -0.0825593 -0.00860683 -0.389816 -0.00373039 1.64719 -0.00250065 1.38778e-17 -5.77086 -0.0677573 1.40698 0.240583 0.98898 -0.0515831
30.12 -0.00867377 -0.0827417 -0.00860528 -0.389695 -0.00372027 1.64721 -0.00250086 -1.38778e-17 -5.7591 -0.0679099 1.40103 0.240355 0.988513 -0.0515872
30.121 -0.00867272 -0.0829241 -0.00860373 -0.389574 -0.00371021 1.64723 -0.00250107 8.32667e-17 -5.74734 -0.0680626 1.39507 0.240128 0.988045 -0.0515912
30.122 -0.00867166 -0.0831064 -0.00860218 -0.389454 -0.00370022 1.64725 -0.00250128 -6.93889e-17 -5.73558 -0.0682154 1.38912 0.239901 0.987578 -0.0515953
30.123 -0.00867061 -0.0832889 -0.00860063 -0.389334 -0.00369029 1.64727 -0.00250148 6.93889e-17 -5.72382 -0.0683681 1.38317 0.239674 0.987111 -0.0515993
30.124 -0.00866954 -0.0834713 -0.00859908 -0.389214 -0.00368043 1.64729 -0.00250169 -1.38778e-17 -5.71207 -0.0685209 1.37722 0.239447 0.986644 -0.0516034
30.125 -0.00866848 -0.0836537 -0.00859753 -0.389094 -0.00367063 1.64731 -0.0025019 -5.55112e-17 -5.70032 -0.0686737 1.37128 0.23922 0.986178 -0.0516074
30.126 -0.0086674 -0.0838362 -0.00859598 -0.388974 -0.0036609 1.64733 -0.00250211 0 -5.68857 -0.0688265 1.36534 0.238993 0.985711 -0.0516114
30.127 -0.00866633 -0.0840186 -0.00859443 -0.388855 -0.00365123 1.64736 -0.00250232 1.38778e-17 -5.67682 -0.0689793 1.3594 0.238766 0.985245 -0.0516154
30.128 -0.00866525 -0.0842011 -0.00859288 -0.388735 -0.00364162 1.64738 -0.00250253 4.16334e-17 -5.66507 -0.0691321 1.35346 0.23854 0.984778 -0.0516194
30.129 -0.00866416 -0.0843836 -0.00859133 -0.388616 -0.00363207 1.6474 -0.00250274 1.38778e-17 -5.65333 -0.069285 1.34753 0.238313 0.984312 -0.0516234
30.13 -0.00866307 -0.0845661 -0.00858978 -0.388497 -0.00362259 1.64741 -0.00250295 5.55112e-17 -5.64158 -0.0694379 1.3416 0.238086 0.983846 -0.0516274
30.131 -0.00866198 -0.0847487 -0.00858823 -0.388378 -0.00361316 1.64743 -0.00250317 0 -5.62984 -0.0695908 1.33567 0.23786 0.98338 -0.0516314
30.132 -0.00866088 -0.0849312 -0.00858668 -0.388259 -0.0036038 1.64745 -0.00250338 -2.77556e-17 -5.6181 -0.0697437 1.32975 0.237633 0.982914 -0.0516354
30.133 -0.00865978 -0.0851138 -0.00858513 -0.38814 -0.0035945 1.64747 -0.00250359 -5.55112e-17 -5.60637 -0.0698966 1.32382 0.237407 0.982449 -0.0516393
30.134 -0.00865867 -0.0852963 -0.00858358 -0.388022 -0.00358526 1.64749 -0.0025038 -1.249e-16 -5.59463 -0.0700496 1.3179 0.23718 0.981983 -0.0516433
30.135 -0.00865756 -0.0854789 -0.00858203 -0.387903 -0.00357607 1.64751 -0.00250401 -2.77556e-17 -5.5829 -0.0702025 1.31198 0.236954 0.981518 -0.0516472
30.136 -0.00865645 -0.0856615 -0.00858048 -0.387785 -0.00356694 1.64753 -0.00250422 4.16334e-17 -5.57117 -0.0703555 1.30607 0.236728 0.981053 -0.0516512
30.137 -0.00865533 -0.0858441 -0.00857893 -0.387667 -0.00355788 1.64755 -0.00250443 5.55112e-17 -5.55944 -0.0705085 1.30015 0.236502 0.980588 -0.0516551
30.138 -0.00865421 -0.0860268 -0.00857737 -0.387549 -0.00354887 1.64757 -0.00250465 1.38778e-17 -5.54771 -0.0706616 1.29424 0.236276 0.980123 -0.051659
30.139 -0.00865308 -0.0862094 -0.00857582 -0.387431 -0.00353991 1.64759 -0.00250486 -6.93889e-17 -5.53598 -0.0708146 1.28834 0.23605 0.979658 -0.0516629
30.14 -0.00865195 -0.0863921 -0.00857427 -0.387313 -0.00353102 1.64761 -0.00250507 1.52656e-16 -5.52426 -0.0709677 1.28243 0.235824 0.979193 -0.0516668
30.141 -0.00865082 -0.0865747 -0.00857272 -0.387196 -0.00352218 1.64763 -0.00250528 9.71445e-17 -5.51254 -0.0711207 1.27653 0.235598 0.978729 -0.0516707
30.142 -0.00864968 -0.0867574 -0.00857117 -0.387078 -0.00351339 1.64765 -0.0025055 8.32667e-17 -5.50082 -0.0712738 1.27063 0.235372 0.978264 -0.0516746
30.143 -0.00864854 -0.0869401 -0.00856962 -0.386961 -0.00350466 1.64767 -0.00250571 -1.38778e-17 -5.4891 -0.0714269 1.26473 0.235146 0.9778 -0.0516785
30.144 -0.00864739 -0.0871228 -0.00856807 -0.386844 -0.00349599 1.64769 -0.00250592 2.77556e-17 -5.47739 -0.0715801 1.25883 0.234921 0.977336 -0.0516824
30.145 -0.00864625 -0.0873055 -0.00856652 -0.386727 -0.00348737 1.64771 -0.00250614 -8.32667e-17 -5.46567 -0.0717332 1.25294 0.234695 0.976872 -0.0516863
30.146 -0.00864509 -0.0874882 -0.00856497 -0.38661 -0.0034788 1.64773 -0.00250635 -6.93889e-17 -5.45396 -0.0718864 1.24705 0.234469 0.976408 -0.0516901
